name	course	minutes	n_steps	ingredients	n_ingredients	calories	total_fat	sugar	sodium	protein	saturated_fat	carbohydrates	num_reviews	mean_rating	has_egg_subs	has_dairy_subs	has_margarine	has_meat_subs	has_yeast	has_mushroom	has_grain	has_corn	has_rice	has_gluten	has_noodle	has_pungent	has_nut	has_coconut	has_chocolate	has_coffee	has_seed	has_avocado	has_oil	has_olive	has_smoke	has_paste	has_peppercorn	has_curry	has_misc_spice	has_warm_spice	has_legume	has_pod	has_tofu	has_tuber	has_sweet_tuber	has_tapioca	has_potato	has_bulb	has_sprout	has_artichoke	has_herb	has_green	has_cabbage	has_lettuce	has_seaweed	has_tomato	has_eggplant	has_sweet_pepper	has_hot_pepper	has_squash	has_melon	has_cucumber	has_plantain	has_pome_fruit	has_stone_fruit	has_tropical_fruit	has_berry	has_sweet_fruit	has_citrus	has_vinegar	has_alcohol	has_complex_sugar	is_red	is_orange	is_yellow	is_green_light	is_green_dark	is_purple
lime jalapeno hummus	3	5	1	['garbanzo beans', 'limes', 'peanut butter', 'fresh garlic cloves', 'pickled jalapeno peppers', 'olive oil', 'fresh cilantro leaves', 'cumin', 'red pepper flakes', 'salt']	10	563.5	44	10	40	33	22	21	3	2.67	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0
linda mccartney s magical mystery tacos	9	15	7	['onion', 'garlic', 'bell pepper', 'vegetable oil', 'firm tofu', 'chili powder', 'ground cumin', 'dried oregano', 'soy sauce', 'corn tortillas', 'tomato sauce']	11	121.6	7	11	16	11	3	5	15	4.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
little bumps on a log	3	5	3	['celery rib', 'creamy peanut butter', 'chocolate-covered raisins']	3	198.6	18	64	4	10	21	6	7	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
live garden burger raw foods	3	10	4	['walnuts', 'carrots', 'onion', 'raisins', 'oil', 'poultry seasoning']	6	91.9	12	5	0	3	4	1	12	4.67	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
long-grain and wild rice mix	2	50	7	['long-grain brown rice', 'wild rice', 'dried parsley', 'spike seasoning', 'dried thyme', 'salt']	6	195.7	1	2	9	10	1	13	13	4.38	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
loquat chutney	7	150	16	['loquats', 'apples', 'dried apricots', 'gingerroot', 'mustard seeds', 'raw sugar', 'cider vinegar', 'salt', 'chilies']	9	28.9	0	25	1	0	0	2	5	3.8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0
lou malnati s chicago stylepizza crust dough	1	45	15	['water', 'yeast', 'salt', 'flour', 'olive oil', 'cornmeal']	6	976.1	24	2	58	48	11	59	4	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
louvia black eyed peas stew	1	70	8	['dried black-eyed peas', 'water', 'onions', 'garlic cloves', 'fresh dill', 'fresh parsley', 'fresh tomatoes', 'tomato paste', 'olive oil', 'salt']	10	474.3	19	44	3	50	9	23	6	4.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
low carb psyllium flax cracker chips soy free	3	185	13	['psyllium husks', 'flax seed meal', 'spices', 'water']	4	28	3	0	0	1	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
low fat mc donald s french fries	2	45	14	['salt', 'russet potato', 'extra virgin olive oil']	3	203.8	7	6	170	8	3	12	28	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
low fat black bean hummus	3	130	8	['black beans', 'garbanzo beans', 'water', 'lemon juice', 'olive oil', 'toasted sesame oil', 'ground cumin', 'garlic cloves', 'fresh parsley', 'salt and pepper', 'pita bread']	11	101.2	4	0	4	8	2	4	6	4.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
low fat roasted golden cauliflower	2	35	5	['cauliflower', 'garlic cloves', 'olive oil', 'water', 'seasoning salt']	5	27.2	2	5	0	2	1	1	4	4.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
low fat secret ingredient banana bread	6	50	18	['bananas', 'soft tofu', 'granulated sugar', 'vanilla extract', 'whole wheat flour', 'unbleached all-purpose flour', 'baking powder', 'baking soda', 'salt', 'walnuts']	10	161.2	2	52	5	9	1	11	5	4.2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
low fat vegan soft pretzels	6	13	9	['yeast', 'water', 'whole wheat flour', 'sugar', 'salt']	5	95	1	3	5	7	0	6	4	2.25	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
low fat low cal vegan pad thai	1	30	12	['rice noodles', 'peanut oil', 'red bell pepper', 'garlic cloves', 'tomatoes', 'snow peas', 'firm tofu', 'low sodium soy sauce', 'lime juice', 'fresh cilantro', 'cashews', 'green onions', 'bean sprouts']	13	353.1	12	26	29	18	7	20	5	3.4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
low fat black bean pasta salad vegan	1	30	5	['whole wheat rotini', 'black beans', 'black olives', 'green bell pepper', 'carrots', 'green onion', 'garlic clove', 'fresh jalapeno', 'fresh cilantro', 'chunky salsa', 'lemon pepper']	11	157.9	2	10	16	15	1	10	3	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
low fat homestyle refried beans	2	15	8	['onion', 'canola oil', 'garlic cloves', 'ground cumin', 'salt', 'cayenne pepper', 'pinto beans', 'water', 'lime juice']	9	179.7	4	3	6	19	1	9	9	4.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
low fat potato vegetable chowder	4	0	8	['tomatoes', 'carrot', 'green beans', 'onion', 'zucchini', 'leek', 'red potatoes', 'fresh herbs of choice', 'salt']	9	62.2	0	18	25	4	0	4	3	3.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0
low fat spanish rice	1	50	9	['vegetable oil cooking spray', 'instant rice', 'onion', 'green bell pepper', 'chili powder', 'ground cumin', 'pepper', 'salt', 'whole tomatoes', 'tomato juice']	10	186.4	1	35	10	10	0	13	11	3.82	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
low fat vegetable soup	4	50	16	['zucchini', 'carrots', 'mushrooms', 'onion', 'russet potatoes', 'vegetable broth', 'tomatoes', 'stewed tomatoes', 'fresh parsley', 'fresh cilantro', 'garlic', 'dried basil', 'dried oregano']	13	85.7	1	30	6	7	0	6	6	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
low fat good fat eggplant aubergine casserole	1	75	8	['olive oil', 'eggplant', 'mushroom', 'tomato juice', 'tomatoes', "mccormick's salt-free all-purpose seasoning", 'salt', 'onion']	8	110.3	7	34	37	7	3	5	14	4.21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
lubiya sephardi israeli black eyed pea soup	4	40	6	['olive oil', 'onions', 'garlic cloves', 'serrano peppers', 'black-eyed peas', 'diced tomatoes', 'vegetable broth', 'ground cumin', 'ground turmeric', 'kosher salt', 'fresh cilantro', 'juice of lemon']	12	158.8	6	18	31	13	3	8	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
lulu s lower alabama caviar	3	735	4	['black-eyed peas', 'red onion', 'green bell peppers', 'red bell peppers', 'yellow bell peppers', 'cherry tomatoes', 'parsley', 'balsamic vinegar', 'olive oil', 'granulated sugar', 'salt and pepper']	11	167	9	16	16	12	4	7	7	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1
luscious oaty porridge	8	15	8	['rolled oats', 'water', 'apple', 'ground flax seeds', 'walnut pieces', 'ground cinnamon', 'vanilla-flavored soymilk', 'maple syrup']	8	373.3	27	49	0	20	9	15	7	4.43	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
m jadrah lebanese rice and lentils	2	80	10	['long-grain rice', 'brown lentils', 'water', 'salt', 'oil', 'onions']	6	353.7	4	14	8	19	2	23	3	4.67	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m juderah lebanese rice and lentils	1	60	9	['basmati rice', 'brown lentils', 'onion', 'allspice', 'oil', 'tomatoes', 'english cucumber', 'garlic', 'salt', 'vegetable oil']	10	561.1	15	26	0	34	7	33	6	2.83	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
ma nl jang ah jji pickled garlic in soy sauce		30270	4	['garlic', 'soy sauce', 'sugar', 'rice vinegar', 'salt']	5	787.2	2	223	918	73	1	56	3	4.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
mabel drake s three bean salad	2	15	5	['green beans', 'yellow wax beans', 'dark red kidney beans', 'onion', 'green pepper', 'soy sauce', 'celery salt', 'salt', 'pepper', 'cider vinegar', 'sugar', 'olive oil']	12	265.7	4	114	15	18	2	17	5	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
madagascar zucchini skillet	2	35	7	['zucchini', 'vegetable oil', 'tomatoes', 'bay leaves', 'garlic cloves', 'salt and pepper', 'rice']	7	119.2	11	29	0	7	5	3	3	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
madras marinade		12	6	['madras curry powder', 'orange juice', 'green onion', 'ginger', 'salt', 'fresh garlic']	6	15.9	0	8	2	0	0	1	3	4.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
maduros plantain	10	10	6	['plantains', 'oil', 'salt']	3	31.2	0	15	0	0	0	2	12	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
maghmour lebanese style moussaka vegan	4	45	20	['eggplants', 'onions', 'garlic cloves', 'chickpeas', 'canned tomatoes', 'extra virgin olive oil', 'sea salt', 'fresh ground black pepper', 'flat leaf parsley']	9	246.3	3	73	17	20	1	18	3	3.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
magic minestrone	4	45	6	['garlic', 'onion', 'celery', 'thyme', 'olive oil', 'broth', 'carrots', 'diced tomatoes', 'zucchini', 'green beans', 'water', 'salt', 'quick-cooking barley', 'white beans', 'spinach leaves']	15	212.8	7	36	231	22	8	11	3	3.33	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
mandarin almond salad	5	30	9	['romaine lettuce', 'mandarin oranges', 'green onions', 'sliced almonds', 'sugar', 'red wine vinegar', 'olive oil', 'red pepper flakes', 'fresh ground black pepper']	9	460.8	51	115	0	12	21	13	7	4.86	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0
mango and avocado salad	5	15	4	['balsamic vinegar', 'lime juice', 'extra virgin olive oil', 'mangoes', 'avocados', 'red onion', 'salt & freshly ground black pepper']	7	329.2	34	98	0	7	16	11	6	4.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1
mango and black bean stew	1	40	4	['canola oil', 'onion', 'garlic clove', 'sweet potato', 'red bell pepper', 'tomatoes', 'water', 'black beans', 'mango', 'fresh cilantro', 'salt']	11	226.3	4	63	1	18	1	14	4	4.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0
mango and tofu cream		5	2	['mango', 'silken tofu']	2	299.6	13	138	0	30	6	14	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
mango guacamole	3	15	3	['hass avocadoes', 'mangoes', 'red onion', 'garlic', 'jalapenos', 'cilantro', 'juice of lime', 'salt and pepper']	8	701.7	66	203	1	18	30	28	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1
mango infused jasmine rice	2	40	15	['jasmine rice', 'mangoes', 'coconut milk', 'water', 'sugar', 'black sesame seed']	6	285.8	8	62	0	8	23	18	4	4.5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
mango pear syrup	7	10	4	['mangoes', 'fresh pears', 'water', 'sugar', 'cornstarch']	5	136.5	0	119	0	0	0	11	4	4.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0
mango salsa wontons	3	17	5	['cooking spray', 'wonton wrappers', 'mango', 'cucumber', 'red onion', 'fresh lime juice', 'fresh cilantro', 'olive oil', 'cayenne pepper']	9	37	1	6	1	1	0	2	3	4.67	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1
mango avocado salsa	7	10	3	['mango', 'red pepper', 'tomatoes', 'avocados', 'red onion', 'garlic salt']	6	842.4	92	170	1	23	44	28	9	4.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1
mango onion dressing	7	10	2	['mango', 'sweet onion', 'granulated sugar', 'red wine vinegar', 'salad oil', 'salt & fresh ground pepper']	6	953.3	148	90	0	2	66	8	4	4.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
maori new zealand fry bread	6	70	22	['water', 'yeast', 'sugar', 'all-purpose flour', 'salt', 'cooking oil']	6	964.9	113	9	0	19	47	22	9	3.89	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
maple and vinegar caramelized parsnips	2	45	8	['parsnips', 'oil', 'kosher salt', 'balsamic vinegar', 'maple syrup']	5	153.8	4	46	49	3	1	10	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
maple apple almond oatmeal	8	20	9	['water', 'salt', 'quick oats', 'almond milk', 'granny smith apple', 'real maple syrup', 'sliced almonds']	7	378	17	114	12	18	5	21	17	4.65	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
maple brown sugar oatmeal mix for breakfast copycat substitute	8	15	6	['non-dairy powdered coffee creamer', "confectioners' sugar", 'brown sugar', 'salt', 'cinnamon', 'pumpkin pie spice', 'ground nutmeg', 'quick-cooking oats', 'boiling water']	9	108.9	3	69	11	2	8	7	9	4.67	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
maple glazed walnuts	7	15	4	['walnut halves', 'maple syrup', 'salt']	3	301.7	39	46	2	11	12	5	21	4.71	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
maple oatmeal bread bread maker	6	250	3	['warm water', 'maple syrup', 'vegetable oil', 'salt', 'quick-cooking oats', 'bread flour', 'active dry yeast']	7	1797.4	32	262	98	90	15	118	5	5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
maple or honey pan roasted green beans	10	15	5	['maple syrup', 'canola oil', 'green beans', 'salt']	4	100.5	5	51	12	2	1	5	3	4.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
maple roasted root vegetables	2	100	7	['yukon gold potatoes', 'sweet potato', 'parsnips', 'beets', 'sweet onions', 'olive oil', 'maple syrup', 'garlic']	8	295.9	27	63	1	4	12	10	22	4.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
maple syrup cornbread vegan	6	45	5	['maple syrup', 'canola oil', 'plain soymilk', 'whole wheat flour', 'organic cornmeal', 'baking powder', 'kosher salt']	7	289	20	91	20	7	5	13	3	4.67	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
maple white bean bake	2	75	4	['olive oil', 'onion', 'garlic cloves', 'white beans', 'vegetarian baked beans', 'maple syrup', 'dried thyme', 'ground ginger', 'white pepper']	9	248.9	2	55	5	22	1	16	6	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
maple baked root vegetables	2	70	4	['carrot', 'shallots', 'parsnips', 'turnips', 'olive oil', 'maple syrup', 'kosher salt']	7	122.1	10	31	1	2	4	5	4	4.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
maple balsamic vinaigrette	7	6	2	['olive oil', 'balsamic vinegar', 'pure maple syrup', 'grainy mustard', 'salt', 'black pepper']	6	61.6	8	10	1	0	3	0	5	3.6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
maple marinated tempeh	1	55	9	['tempeh', 'olive oil', 'tamari', 'apple cider vinegar', 'maple syrup', 'ground cumin', 'ground red chili pepper', 'paprika']	8	488.9	54	67	85	36	27	9	7	4.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
maple raisin oatmeal a la mexico	8	8	6	['rolled oats', 'water', 'raisins', 'maple syrup', 'soymilk', 'ground cinnamon', 'ground ginger']	7	260.6	3	123	0	12	1	19	3	2.67	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
maple walnut granola	8	30	8	['old fashioned oats', 'walnuts', 'ground cinnamon', 'nutmeg', 'kosher salt', 'pure maple syrup', 'vanilla extract', 'canola oil']	8	420.6	34	68	3	16	11	16	4	2.5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
mar a lago pear chutney	7	15	4	['anjou pear', 'cinnamon', 'sea salt', 'chutney', 'dried currants']	5	33.5	0	27	16	0	0	2	3	3.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
