name	id	n_ingredients	serving_size_g	n_servings	calories	calories_per_g	total_fat_pdv	total_fat_g	total_fat_pct	sugar_pdv	sugar_g	sugar_pct	sodium_pdv	sodium_g	sodium_pct	protein_pdv	protein_g	protein_pct	saturated_fat_pdv	saturated_fat_g	saturated_fat_pct	carbohydrates_pdv	carbohydrates_g	carbohydrates_pct	ingredients	num_reviews	mean_rating	contributor_id	course	is_main_dish	is_side_dish	is_salad	is_soup	is_appetizer	is_sauce_or_garnish	has_egg_subs	has_dairy_subs	has_margarine	has_meat_subs	has_yeast	has_mushroom	has_grain	has_corn	has_rice	has_noodle	has_pungent	has_nut	has_seed	has_avocado	has_oil	has_olive	has_paste	has_peppercorn	has_curry	has_misc_spice	has_warm_spice	has_legume	has_pod	has_tofu	has_tuber	has_sweet_tuber	has_potato	has_bulb	has_sprout	has_herb	has_green	has_cabbage	has_lettuce	has_tomato	has_eggplant	has_sweet_pepper	has_hot_pepper	has_squash	has_cucumber	has_pome_fruit	has_stone_fruit	has_tropical_fruit	has_berry	has_sweet_fruit	has_citrus	has_vinegar	has_alcohol	has_complex_sugar	is_red	is_orange	is_yellow	is_green_light	is_green_dark	is_purple
mediterranean marinated cucumbers	58293	5	95	2	41.5	0.436842	0	0	0.0000000	20	10	0.105263	0	0.000	0.00000000	2	1	0.0105263	0	0	0.00000000	3	9	0.094737	['cucumber', 'lemon', 'balsamic vinegar', 'cracked black pepper', 'italian seasoning']	9	3.78	54278	salad		y	y		y		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0
mediterranean mushrooms	160882	9	256	4	92.7	0.362109	1	0.65	0.0025391	24	12	0.046875	3	0.072	0.00028125	7	3.5	0.0136719	0	0	0.00000000	4	12	0.046875	['fresh tomato', 'tomato paste', 'cinnamon', 'shallots', 'red wine', 'garlic clove', 'rosemary', 'small mushrooms', 'salt and pepper']	9	4.89	283251	main	y						0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
mediterranean salad	84978	12	381	2	818.8	2.149081	69	44.85	0.1177165	35	17.5	0.045932	31	0.744	0.00195276	40	20	0.0524934	31	6.2	0.01627297	31	93	0.244094	['olive oil', 'red pepper', 'green pepper', 'yellow pepper', 'chickpeas', 'artichoke hearts', 'avocado', 'sun-dried tomatoes packed in oil', "za'atar spice mix", 'parsley', 'balsamic vinegar', 'salt and pepper']	5	5	27678	salad		y	y				0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0
mediterranean style beans and vegetables crock pot	102094	10	231	6	195.4	0.845887	1	0.65	0.0028139	14	7	0.030303	1	0.024	0.00010390	24	12	0.0519481	0	0	0.00000000	12	36	0.155844	['great northern beans', 'red beans', 'garlic', 'onion', 'carrot', 'celery', 'green beans', 'red chili peppers', 'bay leaves', 'salt and pepper']	8	3.88	43642	main	y	y					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
mediterranean vegetable stew	73334	14	404	8	260.8	0.645545	14	9.1	0.0225248	34	17	0.042079	32	0.768	0.00190099	12	6	0.0148515	6	1.2	0.00297030	11	33	0.081683	['eggplant', 'zucchini', 'salt', 'olive oil', 'red onion', 'celery ribs', 'red bell pepper', 'garlic', 'dry red wine', 'tomatoes', 'red potatoes', 'chickpeas', 'fresh basil', 'balsamic vinegar']	3	4	37779	main	y						0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1
mediterranean white bean salad with balsamic caramelized onions	195992	12	238	6	327.3	1.375210	11	7.15	0.0300420	27	13.5	0.056723	22	0.528	0.00221849	29	14.5	0.0609244	5	1	0.00420168	17	51	0.214286	['navy beans', 'fresh mushrooms', 'artichoke hearts', 'sun-dried tomato packed in oil', 'yellow onions', 'raw sugar', 'balsamic vinegar', 'garlic cloves', 'fresh basil', 'peanut oil', 'salt', 'water']	5	4.6	386693	salad	y		y				0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
mediterranean white bean soup	7968	11	362	4	342.4	0.945856	6	3.9	0.0107735	12	6	0.016575	1	0.024	0.00006630	38	19	0.0524862	3	0.6	0.00165746	19	57	0.157459	['vegetable broth', 'potato', 'carrot', 'olive oil', 'onion', 'garlic', 'cannellini beans', 'dried thyme', 'dried rosemary', 'salt & freshly ground black pepper', 'lemon juice']	16	4.5	148316	soup	y			y			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
mediterranean wild rice pasta with sun dried tomatoes	264499	13	117	8	360.1	3.077778	32	20.8	0.1777778	12	6	0.051282	6	0.144	0.00123077	15	7.5	0.0641026	12	2.4	0.02051282	12	36	0.307692	['gemelli pasta', 'cooked wild rice', 'red bell pepper', 'green bell pepper', 'sun-dried tomato', 'kalamata olives', 'scallions', 'pine nuts', 'garlic cloves', 'salt & pepper', 'extra virgin olive oil', 'balsamic vinegar', 'fresh basil']	3	4.67	642069	salad		y	y				0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
melon and peach salad	10661	7	182	4	157.3	0.864286	5	3.25	0.0178571	109	54.5	0.299451	1	0.024	0.00013187	6	3	0.0164835	1	0.2	0.00109890	10	30	0.164835	['fresh peaches', 'cantaloupe', 'honeydew melon', 'lemon juice', 'orange juice', 'sugar', 'slivered almonds']	16	5	6164	salad			y				0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0
melon salad with orange lime dressing	21294	6	453	8	253.6	0.559823	1	0.65	0.0014349	228	114	0.251656	1	0.024	0.00005298	6	3	0.0066225	1	0.2	0.00044150	21	63	0.139073	['juice of lime', 'lime zest', 'frozen orange juice concentrate', 'vanilla', 'cantaloupe', 'honeydew melon', 'red seedless grapes']	7	4.71	29300	salad			y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1
melty nutritional yeast cheese vegan	377272	7	107	2	274	2.560748	6	3.9	0.0364486	0	0	0	50	1.200	0.01121495	45	22.5	0.2102804	2	0.4	0.00373832	14	42	0.392523	['nutritional yeast flakes', 'flour', 'salt', 'garlic powder', 'water', 'vegan margarine', 'mustard']	5	4.2	1295372	sauce_garnish						y	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mental with lentil lentil side dish	309959	9	181	3	649.7	3.589503	16	10.4	0.0574586	26	13	0.071823	0	0.000	0.00000000	81	40.5	0.2237569	7	1.4	0.00773481	33	99	0.546961	['dried lentils', 'onion', 'white mushrooms', 'red bell pepper', 'scallions', 'fresh parsley', 'garlic cloves', 'olive oil', 'water']	6	4.33	859550	side		y					0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
mesopotamian barley lentil and tahini soup vegan	343599	20	221	6	426.9	1.931674	25	16.25	0.0735294	25	12.5	0.056561	50	1.200	0.00542986	32	16	0.0723982	11	2.2	0.00995475	19	57	0.257919	['vegetable oil', 'onion', 'leeks', 'bird chiles', 'garlic cloves', 'dried garbanzo beans', 'vegetable stock', 'barley', 'dry green lentils', 'salt', 'ground black pepper', 'tomatoes', 'ground turmeric', 'fresh swiss chard', 'fresh dill', 'fresh parsley', 'fresh cilantro', 'tahini', 'fresh lime juice', 'fresh ground black pepper']	3	4.67	237123	soup				y			0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
mexfast	32682	5	143	4	173.6	1.213986	4	2.6	0.0181818	4	2	0.013986	12	0.288	0.00201399	9	4.5	0.0314685	3	0.6	0.00419580	10	30	0.209790	['spinach', 'cooked brown rice', 'frozen corn kernels', 'salsa', 'flour tortillas']	3	5	23302	side		y					0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
mexican bean and corn rice salad	91692	13	1894	1	237.3	0.125290	5	3.25	0.0017159	14	7	0.003696	15	0.360	0.00019007	21	10.5	0.0055438	2	0.4	0.00021119	15	45	0.023759	['black beans', 'kidney beans', 'frozen corn', 'green pepper', 'grape tomatoes', 'onions', 'cooked brown rice', 'lemon juice', 'olive oil', 'garlic', 'fresh parsley', 'cumin', 'mild salsa']	10	4.8	43642	salad			y				0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0
mexican cauliflower and guacamole salad	276195	14	230	8	219.3	0.953478	27	17.55	0.0763043	14	7	0.030435	13	0.312	0.00135652	8	4	0.0173913	10	2	0.00869565	4	12	0.052174	['avocados', 'garlic clove', 'onion', 'plum tomatoes', 'juice of lime', 'salt', 'ground pepper', 'cauliflower', 'apple cider vinegar', 'canola oil', 'pepper', 'romaine lettuce', 'slivered almonds', 'cilantro']	3	5	454752	salad			y				0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0
mexican chickpea salad	369784	10	181	4	213.8	1.181215	17	11.05	0.0610497	8	4	0.022099	47	1.128	0.00623204	10	5	0.0276243	7	1.4	0.00773481	8	24	0.132597	['jalapeno', 'olive oil', 'garlic clove', 'chickpeas', 'tomatoes', 'red onions', 'cilantro', 'lime juice', 'salt', 'ground black pepper']	10	4.9	444132	salad			y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1
mexican cobb salsa	176100	16	471	8	263.9	0.560297	3	1.95	0.0041401	45	22.5	0.047771	24	0.576	0.00122293	25	12.5	0.0265393	2	0.4	0.00084926	18	54	0.114650	['green bell pepper', 'yellow bell pepper', 'orange bell peppers', 'red onion', 'baby carrots', 'tomatoes', 'black beans', 'white corn', 'avocado', 'vegetable juice', 'juice of lime', 'cumin', 'onion powder', 'salt', 'fresh cilantro', 'tortilla chips']	3	5	151267	appetizer		y			y		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1
mexican corn black bean salad	90800	12	54	9	93.1	1.724074	3	1.95	0.0361111	0	0	0	5	0.120	0.00222222	6	3	0.0555556	1	0.2	0.00370370	6	18	0.333333	['frozen corn', 'black beans', 'olive oil', 'red bell peppers', 'garlic', 'jalapeno pepper', 'fresh cilantro', 'fresh lime juice', 'salt', 'ground cumin', 'black pepper', 'fresh parsley']	11	4.82	74652	salad		y	y				0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0
mexican corn and bean soup	302153	9	513	6	480.3	0.936257	4	2.6	0.0050682	56	28	0.054581	55	1.320	0.00257310	54	27	0.0526316	2	0.4	0.00077973	31	93	0.181287	['black beans', 'pinto beans', 'red beans', 'whole kernel corn', 'diced tomatoes', 'tomato sauce', 'water', 'chili powder', 'garlic powder']	4	4.5	792021	soup	y			y			0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
mexican green beans	261202	7	155	6	63	0.406452	3	1.95	0.0125806	14	7	0.045161	8	0.192	0.00123871	4	2	0.0129032	1	0.2	0.00129032	3	9	0.058065	['vegetable oil', 'green beans', 'onion', 'garlic cloves', 'tomatoes and green chilies', 'basil', 'juice of lemon']	9	4.67	192581	side		y					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
mexican green rice	65400	13	230	4	261.5	1.136957	9	5.85	0.0254348	5	2.5	0.01087	13	0.312	0.00135652	10	5	0.0217391	4	0.8	0.00347826	15	45	0.195652	['olive oil', 'yellow onion', 'garlic cloves', 'poblano peppers', 'jalapeno chile', 'water', 'white rice', 'fresh parsley', 'ground cumin', 'salt', 'black pepper', 'fresh spinach', 'fresh cilantro']	4	3.5	58931	side		y					0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
mexican green rice vegetarian	432180	12	471	1	303.3	0.643949	10	6.5	0.0138004	15	7.5	0.015924	1	0.024	0.00005096	13	6.5	0.0138004	5	1	0.00212314	18	54	0.114650	['vegetable stock', 'celery rib', 'white onion', 'garlic cloves', 'fresh parsley leaves', 'fresh oregano', 'fresh cilantro', 'salt', 'olive oil', 'long-grain brown rice', 'green chilies', 'mint leaves']	5	5	37449	side		y					0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
mexican green sauce with tomatillos and avocado salsa verde	121596	7	38	12	28.3	0.744737	2	1.3	0.0342105	4	2	0.052632	12	0.288	0.00757895	1	0.5	0.0131579	1	0.2	0.00526316	0	0	0.000000	['garlic cloves', 'coarse salt', 'white onion', 'serrano peppers', 'tomatillos', 'hass avocado', 'cilantro']	4	3.75	177443	appetizer					y		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
mexican lentil soup	160173	6	403	6	202.9	0.503474	4	2.6	0.0064516	21	10.5	0.026055	21	0.504	0.00125062	24	12	0.0297767	1	0.2	0.00049628	11	33	0.081886	['canola oil', 'onion', 'carrot', 'water', 'salsa', 'dry lentils']	3	5	137911	soup	y			y			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
mexican marinated mushrooms and onions	29688	8	113	6	144.5	1.278761	18	11.7	0.1035398	17	8.5	0.075221	0	0.000	0.00000000	4	2	0.0176991	8	1.6	0.01415929	2	6	0.053097	['button mushrooms', 'olive oil', 'balsamic vinegar', 'garlic', 'crushed red pepper flakes', 'mexican oregano', 'salt and pepper', 'spanish onion']	4	4.75	21752	appetizer					y		0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
mexican roasted garlic broccoli	27054	5	144	6	98	0.680556	4	2.6	0.0180556	1	0.5	0.003472	15	0.360	0.00250000	11	5.5	0.0381944	2	0.4	0.00277778	5	15	0.104167	['garlic', 'olive oil', 'soy sauce', 'sesame oil', 'broccoli florets']	11	4.55	4470	salad		y	y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
mexican saffron rojo rice	77050	11	206	8	197.3	0.957767	8	5.2	0.0252427	12	6	0.029126	34	0.816	0.00396117	6	3	0.0145631	3	0.6	0.00291262	11	33	0.160194	['vegetable oil', 'onion', 'white rice', 'red bell pepper', 'ground cumin', 'chili powder', 'tomato sauce', 'salt', 'garlic', 'powdered saffron', 'water']	13	4.77	94272	side		y					0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mexican seitan	222093	11	113	2	196.5	1.738938	22	14.3	0.1265487	27	13.5	0.119469	6	0.144	0.00127434	5	2.5	0.0221239	10	2	0.01769912	5	15	0.132743	['onion', 'garlic cloves', 'olive oil', 'bell pepper', 'seitan', 'chili powder', 'dried oregano', 'dried basil', 'low sodium soy sauce', 'tabasco sauce', 'chopped tomatoes']	3	4.33	237123	main	y						0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
mexican style hot pickled carrots	143736	10	184	18	62.8	0.341304	5	3.25	0.0176630	13	6.5	0.035326	25	0.600	0.00326087	1	0.5	0.0027174	2	0.4	0.00217391	2	6	0.032609	['carrots', 'yellow onions', 'warm water', 'canned jalapeno peppers', 'dried oregano', 'garlic cloves', 'cider vinegar', 'vegetable oil', 'bay leaves', 'salt']	26	3.73	121113	appetizer					y		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
mexican tomato rice and beans	120719	13	243	6	244.7	1.006996	8	5.2	0.0213992	8	4	0.016461	24	0.576	0.00237037	15	7.5	0.0308642	3	0.6	0.00246914	14	42	0.172840	['white rice', 'cold water', 'diced tomatoes', 'water', 'olive oil', 'garlic cloves', 'jalapeno', 'black beans', 'kosher salt', 'ground cumin', 'chili powder', 'fresh oregano', 'fresh cilantro']	5	2.6	43642	main	y	y					0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
mexican tomato soup	320623	10	277	8	161.6	0.583394	5	3.25	0.0117329	43	21.5	0.077617	20	0.480	0.00173285	12	6	0.0216606	2	0.4	0.00144404	10	30	0.108303	['vegetable oil', 'garlic', 'ground cumin', 'v8 vegetable juice', 'juice of lime', 'diced tomatoes', 'kidney beans', 'corn', 'fresh cilantro', 'chili powder']	3	4.33	634323	soup				y			0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0
mexican zucchini	231112	6	261	4	56.1	0.214943	2	1.3	0.0049808	14	7	0.02682	12	0.288	0.00110345	6	3	0.0114943	1	0.2	0.00076628	3	9	0.034483	['zucchini', 'onion', 'olive oil', 'sliced mushrooms', 'tomatoes and green chilies', 'salt']	14	4.5	481092	side		y					0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
mexican zucchini oven fries	110726	6	142	4	41.4	0.291549	0	0	0.0000000	14	7	0.049296	10	0.240	0.00169014	3	1.5	0.0105634	0	0	0.00000000	2	6	0.042254	['zucchini', 'vegetable oil cooking spray', 'dried oregano', 'ground cumin', 'seasoning', 'chili sauce']	6	2.5	189065	side		y					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
mid eastern orange lentil soup	102810	9	107	6	230.7	2.156075	2	1.3	0.0121495	12	6	0.056075	0	0.000	0.00000000	31	15.5	0.1448598	1	0.2	0.00186916	13	39	0.364486	['onion', 'celery', 'carrot', 'oil', 'orange lentils', 'vegetable bouillon granules', 'juice of lemon', 'ground cumin', 'salt and pepper']	3	5	91392	soup				y			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
middle eastern barley lentil rice casserole	78033	12	61	6	250.9	4.113115	4	2.6	0.0426230	46	23	0.377049	0	0.000	0.00000000	15	7.5	0.1229508	2	0.4	0.00655738	16	48	0.786885	['olive oil', 'onion', 'garlic', 'ground cinnamon', 'sugar', 'dried lentils', 'pearl barley', 'long-grain rice', 'dried apricot', 'raisins', 'dried mint', 'pepper']	4	2.5	55380	main	y						0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
middle eastern bean tabbouleh	174362	10	178	4	157.5	0.884831	6	3.9	0.0219101	9	4.5	0.025281	24	0.576	0.00323596	16	8	0.0449438	3	0.6	0.00337079	8	24	0.134831	['black beans', 'plum tomatoes', 'red bell pepper', 'italian parsley', 'juice of lemon', 'salt', 'cayenne pepper', 'extra virgin olive oil', 'mint leaf', 'cilantro']	12	4.92	37449	salad			y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
middle eastern green beans and tomatoes	114217	11	386	4	343.3	0.889378	17	11.05	0.0286269	41	20.5	0.053109	12	0.288	0.00074611	14	7	0.0181347	8	1.6	0.00414508	18	54	0.139896	['long-grain rice', 'olive oil', 'onion', 'green beans', 'garlic cloves', 'tomatoes', 'salt', 'pepper', 'ground allspice', 'sugar', 'parsley']	13	4.38	192581	main	y	y					0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
middle eastern inspired fruit platter	239082	8	335	4	135.6	0.404776	0	0	0.0000000	117	58.5	0.174627	1	0.024	0.00007164	4	2	0.0059701	0	0	0.00000000	11	33	0.098507	['strawberry', 'cantaloupe', 'honeydew melon', 'red seedless grapes', 'orange', 'rose water', 'orange blossom water', 'mint leaf']	4	5	47892	side		y					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1
middle eastern style black bean salad	50170	12	232	6	239.3	1.031466	15	9.75	0.0420259	11	5.5	0.023707	4	0.096	0.00041379	20	10	0.0431034	7	1.4	0.00603448	10	30	0.129310	['black beans', 'red onion', 'tomatoes', 'green pepper', 'cucumber', 'parsley', 'mint', 'lemon juice', 'cumin', 'salt', 'pepper', 'olive oil']	3	4.33	20477	salad		y	y		y		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1
middle eastern tahini oatmeal vegan	402507	8	327	1	452.1	1.382569	18	11.7	0.0357798	144	72	0.220183	5	0.120	0.00036697	31	15.5	0.0474006	8	1.6	0.00489297	24	72	0.220183	['quick-cooking oats', 'soymilk', 'tahini', 'sugar', 'cinnamon', 'ground cardamom', 'pitted dates', 'toasted sliced almonds']	4	4.5	1375473	appetizer					y		0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
millet with spinach and pine nuts	94830	7	528	1	286.4	0.542424	12	7.8	0.0147727	25	12.5	0.023674	2	0.048	0.00009091	17	8.5	0.0160985	4	0.8	0.00151515	15	45	0.085227	['millet', 'dried apricot', 'vegetable stock', 'juice of lemon', 'salt & pepper', 'baby spinach leaves', 'pine nuts']	4	4	1533	main	y	y					0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
minado s perfect sushi rice	119373	7	947	1	382.5	0.403907	0	0	0.0000000	38	19	0.020063	50	1.200	0.00126716	12	6	0.0063358	0	0	0.00000000	28	84	0.088701	['sushi rice', 'water', 'rice vinegar', 'sugar', 'salt', 'mirin', 'kelp']	137	4.39	174854	main	y	y					0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
mini vegan wellingtons	368717	13	194	6	689	3.551546	69	44.85	0.2311856	6	3	0.015464	28	0.672	0.00346392	30	15	0.0773196	45	9	0.04639175	21	63	0.324742	['walnuts', 'cooked brown rice', 'canned chickpeas', 'oat bran', 'sage', 'marjoram', 'onion powder', 'thyme', 'soy sauce', 'dijon mustard', 'peanut butter', 'puff pastry', 'olive oil']	12	4.42	494867	main	y						0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mint potato	166972	2	213	2	164	0.769953	0	0	0.0000000	6	3	0.014085	0	0.000	0.00000000	8	4	0.0187793	0	0	0.00000000	12	36	0.169014	['potatoes', 'mint sauce']	5	3	222478	salad		y	y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
